date,sector,employment_thousands,total_nonfarm_thousands,mom_change_thousands,yoy_change_thousands,mom_contribution_pct,yoy_contribution_pct,share_pct
2019-09-01,Construction,7547.000000,151365.000000,17.000000,172.000000,8.673469,8.570005,4.985961
2019-09-01,Manufacturing,12787.000000,151365.000000,-2.000000,77.000000,-1.020408,3.836572,8.447792
2019-09-01,Wholesale trade,5890.800000,151365.000000,1.100000,38.000000,0.561224,1.893373,3.891785
2019-09-01,Retail trade,15526.500000,151365.000000,9.800000,-158.000000,5.000000,-7.872446,10.257655
2019-09-01,Transportation and warehousing,5710.200000,151365.000000,14.400000,221.600000,7.346939,11.041355,3.772471
2019-09-01,Utilities,548.300000,151365.000000,-1.300000,-3.100000,-0.663265,-0.154459,0.362237
2019-09-01,Information,2871.000000,151365.000000,6.000000,33.000000,3.061224,1.644245,1.896740
2019-09-01,Financial activities,8785.000000,151365.000000,0.000000,156.000000,0.000000,7.772795,5.803852
2019-09-01,Professional and business services,21465.000000,151365.000000,10.000000,320.000000,5.102041,15.944195,14.180953
2019-09-01,Education and health services,24288.000000,151365.000000,42.000000,579.000000,21.428571,28.849028,16.045982
2019-09-01,Leisure and hospitality,16673.000000,151365.000000,71.000000,348.000000,36.224490,17.339312,11.015096
2019-09-01,Other services,5903.000000,151365.000000,2.000000,65.000000,1.020408,3.238665,3.899845
2019-09-01,Government,22653.000000,151365.000000,28.000000,179.000000,14.285714,8.918784,14.965811
2019-09-01,Residual / Other,0.200000,151365.000000,0.000000,0.500000,0.000000,0.024913,0.000132
2019-10-01,Mining and logging,717.000000,151460.000000,0.000000,-24.000000,0.000000,-1.241593,0.473392
2019-10-01,Construction,7553.000000,151460.000000,6.000000,164.000000,6.315789,8.484221,4.986795
2019-10-01,Manufacturing,12733.000000,151460.000000,-54.000000,2.000000,-56.842105,0.103466,8.406840
2019-10-01,Wholesale trade,5896.000000,151460.000000,5.200000,37.300000,5.473684,1.929643,3.892777
2019-10-01,Retail trade,15527.200000,151460.000000,0.700000,-114.300000,0.736842,-5.913088,10.251684
2019-10-01,Transportation and warehousing,5717.500000,151460.000000,7.300000,200.600000,7.684211,10.377651,3.774924
2019-10-01,Utilities,546.900000,151460.000000,-1.400000,-5.300000,-1.473684,-0.274185,0.361085
2019-10-01,Information,2874.000000,151460.000000,3.000000,24.000000,3.157895,1.241593,1.897531
2019-10-01,Financial activities,8801.000000,151460.000000,16.000000,157.000000,16.842105,8.122090,5.810775
2019-10-01,Professional and business services,21476.000000,151460.000000,11.000000,305.000000,11.578947,15.778583,14.179321
2019-10-01,Education and health services,24328.000000,151460.000000,40.000000,572.000000,42.105263,29.591309,16.062327
2019-10-01,Leisure and hospitality,16722.000000,151460.000000,49.000000,366.000000,51.578947,18.934299,11.040539
2019-10-01,Other services,5898.000000,151460.000000,-5.000000,57.000000,-5.263158,2.948784,3.894097
2019-10-01,Government,22670.000000,151460.000000,17.000000,191.000000,17.894737,9.881014,14.967648
2019-10-01,Residual / Other,0.400000,151460.000000,0.200000,0.700000,0.210526,0.036213,0.000264
2019-11-01,Mining and logging,705.000000,151667.000000,-12.000000,-29.000000,-5.797101,-1.414634,0.464834
2019-11-01,Construction,7541.000000,151667.000000,-12.000000,155.000000,-5.797101,7.560976,4.972077
2019-11-01,Manufacturing,12777.000000,151667.000000,44.000000,36.000000,21.256039,1.756098,8.424377
2019-11-01,Wholesale trade,5893.000000,151667.000000,-3.000000,28.600000,-1.449275,1.395122,3.885486
2019-11-01,Retail trade,15509.600000,151667.000000,-17.600000,-175.900000,-8.502415,-8.580488,10.226087
2019-11-01,Transportation and warehousing,5735.900000,151667.000000,18.400000,199.800000,8.888889,9.746341,3.781904
2019-11-01,Utilities,548.100000,151667.000000,1.200000,-3.900000,0.579710,-0.190244,0.361384
2019-11-01,Information,2885.000000,151667.000000,11.000000,35.000000,5.314010,1.707317,1.902194
2019-11-01,Financial activities,8813.000000,151667.000000,12.000000,162.000000,5.797101,7.902439,5.810756
2019-11-01,Professional and business services,21487.000000,151667.000000,11.000000,311.000000,5.314010,15.170732,14.167222
2019-11-01,Education and health services,24391.000000,151667.000000,63.000000,623.000000,30.434783,30.390244,16.081943
2019-11-01,Leisure and hospitality,16761.000000,151667.000000,39.000000,400.000000,18.840580,19.512195,11.051185
2019-11-01,Other services,5911.000000,151667.000000,13.000000,72.000000,6.280193,3.512195,3.897354
2019-11-01,Government,22709.000000,151667.000000,39.000000,236.000000,18.840580,11.512195,14.972934
2019-11-01,Residual / Other,0.400000,151667.000000,0.000000,0.400000,0.000000,0.019512,0.000264
2019-12-01,Mining and logging,693.000000,151794.000000,-12.000000,-50.000000,-9.448819,-2.518892,0.456540
2019-12-01,Construction,7527.000000,151794.000000,-14.000000,131.000000,-11.023622,6.599496,4.958694
2019-12-01,Manufacturing,12760.000000,151794.000000,-17.000000,-1.000000,-13.385827,-0.050378,8.406129
2019-12-01,Wholesale trade,5898.400000,151794.000000,5.400000,27.000000,4.251969,1.360202,3.885793
2019-12-01,Retail trade,15550.100000,151794.000000,40.500000,-85.200000,31.889764,-4.292191,10.244213
2019-12-01,Transportation and warehousing,5760.300000,151794.000000,24.400000,238.700000,19.212598,12.025189,3.794814
2019-12-01,Utilities,548.800000,151794.000000,0.700000,-2.400000,0.551181,-0.120907,0.361543
